id,year,party,candidate,votecount,votepercent,elected,incumbent,leanvsprovince,leanvsfederal
24033,2021,NDP,Alexandre Vallerand,4954,9.7,no,no,-0.055181101,-8.124965864
24033,2021,CPC,Massimo Anania,3427,6.7,no,no,-11.96190537,-27.04033117
24033,2021,PPC,Jonathan Desclin,1399,2.7,no,no,0.017109937,-2.23707293
24034,2021,BQ,Alain Therrien,25862,43.7,yes,yes,11.58705631,36.05883273
24034,2021,LPC,Caroline Desrochers,20470,34.6,no,no,0.935951896,1.97965403
24034,2021,CPC,Lise des Greniers,5878,9.9,no,no,-8.761905374,-23.84033117
24034,2021,NDP,Victoria Hernandez,4317,7.3,no,no,-2.455181101,-10.52496586
24034,2021,PPC,Ruth Fontaine,1532,2.6,no,no,-0.082890063,-2.33707293
24034,2021,GPC,Barbara Joannette,983,1.7,no,no,0.182991759,-0.630529158
24035,2021,BQ,Alexis Brunelle-Duceppe,25466,50.7,yes,yes,18.58705631,43.05883273
24035,2021,CPC,Serge Bergeron,12899,25.7,no,no,7.038094626,-8.040331167
24035,2021,LPC,Marjolaine Étienne,9371,18.7,no,no,-14.9640481,-13.92034597
24035,2021,NDP,Mathieu Chambers,1637,3.3,no,no,-6.455181101,-14.52496586
24035,2021,GPC,Annie Thibault,824,1.6,no,no,0.082991759,-0.730529158
24036,2021,LPC,Francis Scarpaleggia,32477,56.3,yes,yes,22.6359519,23.67965403
24036,2021,CPC,Ann Francis,10911,18.9,no,no,0.238094626,-14.84033117
24036,2021,NDP,Jonathan Gray,7679,13.3,no,no,3.544818899,-4.524965864
24036,2021,BQ,Rémi Lebeuf,3078,5.3,no,no,-26.81294369,-2.341167265
24036,2021,GPC,Milan Kona-Mancini,1868,3.2,no,no,1.682991759,0.869470842
24036,2021,PPC,Afia Lassy,1712,3,no,no,0.317109937,-1.93707293
24037,2021,LPC,David Lametti,20330,42.9,yes,yes,9.235951896,10.27965403
24037,2021,BQ,Raphaël Guérard,10461,22.1,no,no,-10.01294369,14.45883273
24037,2021,NDP,Jason De Lierre,9168,19.4,no,no,9.644818899,1.575034136
24037,2021,CPC,Janina Moran,3530,7.5,no,no,-11.16190537,-26.24033117
24037,2021,PPC,Michel Walsh,1600,3.4,no,no,0.717109937,-1.53707293
24037,2021,GPC,Sarah Carter,1439,3,no,no,1.482991759,0.669470842
24038,2021,BQ,Marie-Hélène Gaudreau,32133,50.1,yes,yes,17.98705631,42.45883273
24038,2021,LPC,Antoine Menassa,15966,24.9,no,no,-8.764048104,-7.72034597
24038,2021,CPC,Kathy Laframboise,6770,10.6,no,no,-8.061905374,-23.14033117
24038,2021,NDP,Eric-Abel Baland,3907,6.1,no,no,-3.655181101,-11.72496586
24038,2021,PPC,Richard Evanko,2432,3.8,no,no,1.117109937,-1.13707293
24038,2021,GPC,Michel Le Comte,1570,2.4,no,no,0.882991759,0.069470842
24038,2021,Other,Michel Leclerc,1165,1.8,no,no,1.69655192,1.649685131
24039,2021,LPC,Steven Guilbeault,16961,38,yes,yes,4.335951896,5.37965403
24039,2021,NDP,Nimâ Machouf,14680,32.9,no,no,23.1448189,15.07503414
24039,2021,BQ,Marie-Eve-Lyne Michel,9114,20.4,no,no,-11.71294369,12.75883273
24039,2021,CPC,Ronan Reich,1500,3.4,no,no,-15.26190537,-30.34033117
24039,2021,GPC,Jean-Michel Lavarenne,992,2.2,no,no,0.682991759,-0.130529158
24039,2021,PPC,Daniel Tanguay,758,1.7,no,no,-0.982890063,-3.23707293
24040,2021,LPC,Fayçal El-Khoury,24758,48.9,yes,yes,15.2359519,16.27965403
24040,2021,BQ,Guillaume Jolivet,9656,19.1,no,no,-13.01294369,11.45883273
24040,2021,CPC,Spyridonas Pettas,8963,17.7,no,no,-0.961905374,-16.04033117
24040,2021,NDP,Rowan Woodmass,3889,7.7,no,no,-2.055181101,-10.12496586
24040,2021,PPC,Matthieu Couture,2571,5.1,no,no,2.417109937,0.16292707
24040,2021,GPC,Ahmed Taleb,760,1.5,no,no,-0.017008241,-0.830529158
24042,2021,CPC,Jacques Gourde,32731,51.6,yes,yes,32.93809463,17.85966883
24042,2021,BQ,Samuel Lamarche,13740,21.7,no,no,-10.41294369,14.05883273
24042,2021,LPC,Ghislain Daigle,9286,14.6,no,no,-19.0640481,-18.02034597
24042,2021,NDP,Guylaine Dumont,4497,7.1,no,no,-2.655181101,-10.72496586
24042,2021,PPC,Benoit Simard,1661,2.6,no,no,-0.082890063,-2.33707293
24042,2021,GPC,Charles-Eugène Bergeron,856,1.4,no,no,-0.117008241,-0.930529158
24041,2021,LPC,Sherry Romanado,19400,40.4,yes,yes,6.735951896,7.77965403
24041,2021,BQ,Nathalie Boisclair,16926,35.3,no,no,3.187056309,27.65883273
24041,2021,NDP,Kalden Dhatsenpa,4957,10.3,no,no,0.544818899,-7.524965864
24041,2021,CPC,Isabelle Lalonde,3986,8.3,no,no,-10.36190537,-25.44033117
24041,2021,PPC,Tiny Olinga,1409,2.9,no,no,0.217109937,-2.03707293
24041,2021,GPC,Nancy Cardin,1170,2.4,no,no,0.882991759,0.069470842
24043,2021,BQ,Denis Trudel,23579,41.2,yes,yes,9.087056309,33.55883273
24043,2021,LPC,Florence Gagnon,21930,38.3,no,no,4.635951896,5.67965403
24043,2021,NDP,Mildred Murray,4553,8,no,no,-1.755181101,-9.824965864
24043,2021,CPC,Boukare Tall,3964,6.9,no,no,-11.76190537,-26.84033117
24043,2021,GPC,Simon King,1599,2.8,no,no,1.282991759,0.469470842
24043,2021,PPC,Manon Girard,1358,2.4,no,no,-0.282890063,-2.53707293
24044,2021,LPC,Joël Lightbound,22933,38.3,yes,yes,4.635951896,5.67965403
24044,2021,BQ,Marc Dean,16247,27.2,no,no,-4.912943691,19.55883273
24044,2021,CPC,Gilles Lépine,14332,24,no,no,5.338094626,-9.740331167
24044,2021,NDP,Hamid Nadji,4337,7.3,no,no,-2.455181101,-10.52496586
24044,2021,GPC,Denis Blanchette,1573,2.6,no,no,1.082991759,0.269470842
24045,2021,CPC,Gérard Deltell,33098,51.6,yes,yes,32.93809463,17.85966883
24045,2021,BQ,Thierry Bilodeau,13069,20.4,no,no,-11.71294369,12.75883273
24045,2021,LPC,Nathanielle Morin,11228,17.5,no,no,-16.1640481,-15.12034597
24045,2021,NDP,Yu-Ti Eva Huang,3370,5.3,no,no,-4.455181101,-12.52496586
24045,2021,PPC,Guillaume Côté,1337,2.1,no,no,-0.582890063,-2.83707293
24045,2021,Other,Mélanie Fortin,1089,1.7,no,no,1.59655192,1.549685131
24045,2021,GPC,Daniel Chicoine,907,1.4,no,no,-0.117008241,-0.930529158
24046,2021,BQ,Marilène Gill,18419,52.6,yes,yes,20.48705631,44.95883273
24046,2021,CPC,Rodrigue Vigneault,7640,21.8,no,no,3.138094626,-11.94033117
24046,2021,LPC,Thomas Gagné,6545,18.7,no,no,-14.9640481,-13.92034597
24046,2021,NDP,Nichola St-Jean,1509,4.3,no,no,-5.455181101,-13.52496586
24065,2021,LPC,Yves Robillard,22992,44.1,yes,yes,10.4359519,11.47965403
24065,2021,BQ,Manon D. Lacharité,16055,30.8,no,no,-1.312943691,23.15883273
24065,2021,CPC,Sarah Petrari,6120,11.7,no,no,-6.961905374,-22.04033117
24065,2021,NDP,Ali Faour,4461,8.6,no,no,-1.155181101,-9.224965864
24065,2021,PPC,Louis Léger,1509,2.9,no,no,0.217109937,-2.03707293
24047,2021,CPC,Luc Berthold,26121,56.3,yes,yes,37.63809463,22.55966883
24047,2021,BQ,Éric Labonté,9318,20.1,no,no,-12.01294369,12.45883273
24047,2021,LPC,Adam Lukofsky,6329,13.6,no,no,-20.0640481,-19.02034597
24047,2021,PPC,Jonathan Gagnon,1677,3.6,no,no,0.917109937,-1.33707293
24047,2021,NDP,Mathieu Boisvert,1308,2.8,no,no,-6.955181101,-15.02496586
24047,2021,GPC,Emilie Hamel,592,1.3,no,no,-0.217008241,-1.030529158
24048,2021,BQ,Jean-Denis Garon,29376,46.5,yes,no,14.38705631,38.85883273
24048,2021,LPC,François Loza,14842,23.5,no,no,-10.1640481,-9.12034597
24048,2021,CPC,Catherine Lefebvre,8510,13.5,no,no,-5.161905374,-20.24033117
24048,2021,NDP,Benoit Bourassa,5221,8.3,no,no,-1.455181101,-9.524965864
24048,2021,PPC,Christian Montpetit,2569,4.1,no,no,1.417109937,-0.83707293
24048,2021,GPC,Mario Guay,1412,2.2,no,no,0.682991759,-0.130529158
24048,2021,Other,Ariane Croteau,1182,1.9,no,no,1.79655192,1.749685131
24049,2021,BQ,Stéphane Bergeron,26011,45.3,yes,yes,13.18705631,37.65883273
24049,2021,LPC,Marie-Ève Pelchat,19974,34.8,no,no,1.135951896,2.17965403
24049,2021,CPC,Julie Sauvageau,5460,9.5,no,no,-9.161905374,-24.24033117
24049,2021,NDP,Djaouida Sellah,4809,8.4,no,no,-1.355181101,-9.424965864
24049,2021,PPC,Natasha Hynes,1218,2.1,no,no,-0.582890063,-2.83707293
24050,2021,BQ,Luc Thériault,27378,53.2,yes,yes,21.08705631,45.55883273
24050,2021,LPC,Javeria Qureshi,10196,19.8,no,no,-13.8640481,-12.82034597
24050,2021,CPC,Gisèle Desroches,6011,11.7,no,no,-6.961905374,-22.04033117
24050,2021,NDP,Oulai B. Goué,3218,6.3,no,no,-3.455181101,-11.52496586
24050,2021,PPC,Bruno Beaudry,2258,4.4,no,no,1.717109937,-0.53707293
24050,2021,GPC,Mathieu Goyette,1317,2.6,no,no,1.082991759,0.269470842
24050,2021,Other,Robert Bellerose,1074,2.1,no,no,1.99655192,1.949685131
24051,2021,CPC,Bernard Généreux,24118,50.4,yes,yes,31.73809463,16.65966883
24051,2021,BQ,Simon Bérubé,12550,26.2,no,no,-5.912943691,18.55883273
24051,2021,LPC,François Lapointe,8361,17.5,no,no,-16.1640481,-15.12034597
24051,2021,NDP,Sean English,1597,3.3,no,no,-6.455181101,-14.52496586
24052,2021,LPC,Anthony Housefather,23284,57.7,yes,yes,24.0359519,25.07965403
24052,2021,CPC,Frank Cavallaro,9889,24.5,no,no,5.838094626,-9.240331167
24052,2021,NDP,Ibrahim Bruno El-Khoury,3381,8.4,no,no,-1.355181101,-9.424965864
24052,2021,BQ,Yegor Komarov,1585,3.9,no,no,-28.21294369,-3.741167265
24052,2021,GPC,Clement Badra,1083,2.7,no,no,1.182991759,0.369470842
24052,2021,PPC,Zachary Lozoff,1051,2.6,no,no,-0.082890063,-2.33707293
24053,2021,LPC,Marc Garneau,24510,53.8,yes,yes,20.1359519,21.17965403
24053,2021,NDP,Emma Elbourne-Weinstock,8753,19.2,no,no,9.444818899,1.375034136
24053,2021,CPC,Mathew Kaminski,6412,14.1,no,no,-4.561905374,-19.64033117
24053,2021,BQ,Jordan Craig Larouche,2407,5.3,no,no,-26.81294369,-2.341167265
24053,2021,GPC,Sam Fairbrother,1835,4,no,no,2.482991759,1.669470842
24053,2021,PPC,David Freiheit,1498,3.3,no,no,0.617109937,-1.63707293
24054,2021,LPC,Rachel Bendayan,16714,45.4,yes,no,11.7359519,12.77965403
24054,2021,NDP,Ève Péclet,9579,26,no,yes,16.2448189,8.175034136
24054,2021,BQ,Célia Grimard,5535,15,no,no,-17.11294369,7.358832735
24054,2021,CPC,Jasmine Louras,2882,7.8,no,no,-10.86190537,-25.94033117
24054,2021,GPC,Grace Tarabey,1198,3.3,no,no,1.782991759,0.969470842
24054,2021,PPC,Yehuda Pinto,819,2.2,no,no,-0.482890063,-2.73707293
24055,2021,LPC,Justin Trudeau,22848,50.3,yes,yes,16.6359519,17.67965403
24055,2021,NDP,Christine Paré,10303,22.7,no,no,12.9448189,4.875034136
24055,2021,BQ,Nabila Ben Youssef,6830,15,no,no,-17.11294369,7.358832735
24055,2021,CPC,Julio Rivera,2198,4.8,no,no,-13.86190537,-28.94033117
24055,2021,GPC,Alain Lepine,1448,3.2,no,no,1.682991759,0.869470842
24055,2021,PPC,Christian Boutin,1064,2.3,no,no,-0.382890063,-2.63707293
24014,2021,BQ,Xavier Barsalou-Duval,29978,54.3,yes,yes,22.18705631,46.65883273
24014,2021,LPC,Louis-Gabriel Girard,14282,25.9,no,no,-7.764048104,-6.72034597
24014,2021,CPC,Jérôme Painchaud,4870,8.8,no,no,-9.861905374,-24.94033117
24014,2021,NDP,Martin Leprohon,4261,7.7,no,no,-2.055181101,-10.12496586
24014,2021,PPC,Alexandre Blais,1078,2,no,no,-0.682890063,-2.93707293
24056,2021,LPC,Sameer Zuberi,29296,56,yes,yes,22.3359519,23.37965403
24056,2021,CPC,Terry Roberts,10893,20.8,no,no,2.138094626,-12.94033117
24056,2021,NDP,Maninderjit Kaur Tumbar,6034,11.5,no,no,1.744818899,-6.324965864
24056,2021,BQ,Nadia Bourque,4141,7.9,no,no,-24.21294369,0.258832735
24056,2021,PPC,Mark Sibthorpe,1942,3.7,no,no,1.017109937,-1.23707293
24057,2021,LPC,Sophie Chatel,26899,43.4,yes,no,9.735951896,10.77965403
24057,2021,CPC,Michel Gauthier,12804,20.6,no,no,1.938094626,-13.14033117
24057,2021,BQ,Gabrielle Desjardins,10424,16.8,no,no,-15.31294369,9.158832735
24057,2021,NDP,Denise Giroux,6824,11,no,no,1.244818899,-6.824965864
24057,2021,PPC,David Bruce Gottfred,2813,4.5,no,no,1.817109937,-0.43707293
24057,2021,GPC,Shaughn McArthur,1711,2.8,no,no,1.282991759,0.469470842
24058,2021,CPC,Joël Godin,33657,51.6,yes,yes,32.93809463,17.85966883
24058,2021,BQ,Christian Hébert,15525,23.8,no,no,-8.312943691,16.15883273
24058,2021,LPC,Sani Diallo,10068,15.4,no,no,-18.2640481,-17.22034597
24058,2021,NDP,David-Roger Gagnon,3223,4.9,no,no,-4.855181101,-12.92496586
24058,2021,PPC,Nash Mathieu,1615,2.5,no,no,-0.182890063,-2.43707293
24059,2021,LPC,Jean-Yves Duclos,18132,35.4,yes,yes,1.735951896,2.77965403
24059,2021,BQ,Louis Sansfaçon,14824,29,no,no,-3.112943691,21.35883273
24059,2021,CPC,Bianca Boutin,9239,18,no,no,-0.661905374,-15.74033117
24059,2021,NDP,Tommy Bureau,6652,13,no,no,3.244818899,-4.824965864
24059,2021,GPC,Patrick Kerr,1182,2.3,no,no,0.782991759,-0.030529158
24059,2021,PPC,Daniel Brisson,855,1.7,no,no,-0.982890063,-3.23707293
24060,2021,BQ,Monique Pauzé,30848,51.7,yes,yes,19.58705631,44.05883273
24060,2021,LPC,Yvelie Kernizan,16500,27.6,no,no,-6.064048104,-5.02034597
24060,2021,CPC,Pascal Bapfou Vozang Siewe,5328,8.9,no,no,-9.761905374,-24.84033117
24060,2021,NDP,Naomie Mathieu Chauvette,4484,7.5,no,no,-2.255181101,-10.32496586
24060,2021,Other,Pierre Duval,2025,3.4,no,no,3.29655192,3.249685131
24061,2021,CPC,Alain Rayes,28513,49.9,yes,yes,31.23809463,16.15966883
24061,2021,BQ,Diego Scalzo,14150,24.8,no,no,-7.312943691,17.15883273
24061,2021,LPC,Alexandre Desmarais,8543,14.9,no,no,-18.7640481,-17.72034597
24061,2021,NDP,Nataël Bureau,2550,4.5,no,no,-5.255181101,-13.32496586
24061,2021,PPC,Nadine Fougeron,2058,3.6,no,no,0.917109937,-1.33707293
24018,2021,BQ,Maxime Blanchette-Joncas,20657,49,yes,yes,16.88705631,41.35883273
24018,2021,LPC,Léonie Lajoie,10482,24.9,no,no,-8.764048104,-7.72034597
24018,2021,CPC,France Gagnon,5569,13.2,no,no,-5.461905374,-20.54033117
24018,2021,NDP,Sylvain Lajoie,2641,6.3,no,no,-3.455181101,-11.52496586
24018,2021,Other,Noémi Bureau-Civil,1467,3.5,no,no,3.39655192,3.349685131
24018,2021,PPC,Jean Tardy,700,1.7,no,no,-0.982890063,-3.23707293
24062,2021,BQ,Luc Desilets,21645,40.6,yes,yes,8.487056309,32.95883273
24062,2021,LPC,Linda Lapointe,18835,35.3,no,no,1.635951896,2.67965403
24062,2021,CPC,Marc Duffy-Vincelette,5479,10.3,no,no,-8.361905374,-23.44033117
24062,2021,NDP,Joseph Hakizimana,3852,7.2,no,no,-2.555181101,-10.62496586
24062,2021,PPC,Hans Roker Jr,1468,2.8,no,no,0.117109937,-2.13707293
24062,2021,GPC,Alec Ware,972,1.8,no,no,0.282991759,-0.530529158
24063,2021,BQ,Rhéal Fortin,29943,52.2,yes,yes,20.08705631,44.55883273
24063,2021,LPC,Theodora Bajkin,12767,22.3,no,no,-11.3640481,-10.32034597
24063,2021,CPC,Patricia Morrissette,6803,11.9,no,no,-6.761905374,-21.84033117
24063,2021,NDP,Mary-Helen Paspaliaris,3958,6.9,no,no,-2.855181101,-10.92496586
24063,2021,PPC,Keeyan Ravanshid,2164,3.8,no,no,1.117109937,-1.13707293
24063,2021,Other,Marie-Eve Damour,1036,1.8,no,no,1.69655192,1.649685131
24064,2021,NDP,Alexandre Boulerice,26708,48.6,yes,yes,38.8448189,30.77503414
24064,2021,LPC,Nancy Drolet,12738,23.2,no,no,-10.4640481,-9.42034597
24064,2021,BQ,Shophika Vaithyanathasarma,11751,21.4,no,no,-10.71294369,13.75883273
24064,2021,CPC,Surelys Perez Hernandez,2199,4,no,no,-14.66190537,-29.74033117
24064,2021,GPC,Franco Fiori,1308,2.4,no,no,0.882991759,0.069470842
24066,2021,BQ,Simon-Pierre Savard-Tremblay,25165,47.5,yes,yes,15.38705631,39.85883273
24066,2021,LPC,Caroline-Joan Boucher,12030,22.7,no,no,-10.9640481,-9.92034597
24066,2021,CPC,André Lepage,7166,13.5,no,no,-5.161905374,-20.24033117
24066,2021,NDP,Brigitte Sansoucy,6170,11.6,no,no,1.844818899,-6.224965864
24066,2021,PPC,Sylvain Pariseau,1445,2.7,no,no,0.017109937,-2.23707293
24066,2021,Other,Sébastien Desautels,1055,2,no,no,1.89655192,1.849685131
24067,2021,BQ,Christine Normandin,27243,46,yes,yes,13.88705631,38.35883273
24067,2021,LPC,Jean Rioux,16650,28.1,no,no,-5.564048104,-4.52034597
24067,2021,CPC,Serge Benoit,7544,12.7,no,no,-5.961905374,-21.04033117
24067,2021,NDP,Jeremy Fournier,4308,7.3,no,no,-2.455181101,-10.52496586
24067,2021,Other,Jean-Charles Cléroux,1790,3,no,no,2.89655192,2.849685131
24067,2021,GPC,Leigh V. Ryan,1262,2.1,no,no,0.582991759,-0.230529158
24068,2021,LPC,Emmanuella Lambropoulos,22056,59.1,yes,yes,25.4359519,26.47965403
24068,2021,CPC,Richard Serour,6902,18.5,no,no,-0.161905374,-15.24033117
24068,2021,NDP,Nathan Devereaux,4059,10.9,no,no,1.144818899,-6.924965864
24068,2021,BQ,Florence Racicot,2972,8,no,no,-24.11294369,0.358832735
24068,2021,PPC,Gregory Yablunovsky,1182,3.2,no,no,0.517109937,-1.73707293
24069,2021,LPC,Patricia Lattanzio,29010,69.4,yes,yes,35.7359519,36.77965403
24069,2021,CPC,Louis Ialenti,4381,10.5,no,no,-8.161905374,-23.24033117
24069,2021,NDP,Alicia Di Tullio,3460,8.3,no,no,-1.455181101,-9.524965864
24069,2021,BQ,Laurence Massey,3395,8.1,no,no,-24.01294369,0.458832735
24069,2021,PPC,Daniele Ritacca,1568,3.7,no,no,1.017109937,-1.23707293
24070,2021,LPC,François-Philippe Champagne,23913,42.4,yes,yes,8.735951896,9.77965403
24070,2021,BQ,Jacynthe Bruneau,16940,30.1,no,no,-2.012943691,22.45883273
24070,2021,CPC,Jacques Bouchard,10139,18,no,no,-0.661905374,-15.74033117
24070,2021,NDP,Valérie Bergeron,2849,5.1,no,no,-4.655181101,-12.72496586
24070,2021,GPC,Marie-Claude Gaudet,731,1.3,no,no,-0.217008241,-1.030529158
24071,2021,BQ,Claude Debellefeuille,29093,47.8,yes,yes,15.68705631,40.15883273
24071,2021,LPC,Linda Gallant,16550,27.2,no,no,-6.464048104,-5.42034597
24071,2021,CPC,Jean Collette,7476,12.3,no,no,-6.361905374,-21.44033117
24071,2021,NDP,Joan Gottman,4529,7.4,no,no,-2.355181101,-10.42496586
24071,2021,PPC,Nicolas Thivierge,2207,3.6,no,no,0.917109937,-1.33707293
24072,2021,BQ,Andréanne Larouche,24997,41.9,yes,yes,9.787056309,34.25883273
24072,2021,LPC,Pierre Breton,19968,33.5,no,no,-0.164048104,0.87965403
24072,2021,CPC,Céline Lalancette,7234,12.1,no,no,-6.561905374,-21.64033117
24072,2021,NDP,Patrick Jasmin,3173,5.3,no,no,-4.455181101,-12.52496586
24072,2021,PPC,Gerda Schieder,2073,3.5,no,no,0.817109937,-1.43707293
24072,2021,GPC,Mathieu Morin,1059,1.8,no,no,0.282991759,-0.530529158
24073,2021,LPC,Élisabeth Brière,21830,37.5,yes,yes,3.835951896,4.87965403
24073,2021,BQ,Ensaf Haidar,16848,29,no,no,-3.112943691,21.35883273
24073,2021,NDP,Marika Lalime,8107,13.9,no,no,4.144818899,-3.924965864
24073,2021,CPC,Andrea Winters,7490,12.9,no,no,-5.761905374,-20.84033117
24073,2021,GPC,Marie-Clarisse Berger,1670,2.9,no,no,1.382991759,0.569470842
24073,2021,PPC,Marcela Niculescu,1453,2.5,no,no,-0.182890063,-2.43707293
24075,2021,BQ,Nathalie Sinclair-Desgagné,24270,41.2,yes,no,9.087056309,33.55883273
24075,2021,LPC,Eric Forget,17475,29.6,no,no,-4.064048104,-3.02034597
24075,2021,CPC,Frédérick Desjardins,6183,10.5,no,no,-8.161905374,-23.24033117
24075,2021,NDP,Luke Mayba,3913,6.6,no,no,-3.155181101,-11.22496586
24075,2021,Other,Michel Boudrias,3864,6.6,no,yes,6.49655192,6.449685131
24075,2021,PPC,Louis Stinziani,1594,2.7,no,no,0.017109937,-2.23707293
24075,2021,GPC,David Hamelin-Schuilenburg,847,1.4,no,no,-0.117008241,-0.930529158
24013,2021,BQ,Louise Chabot,21526,41.2,yes,yes,9.087056309,33.55883273
24013,2021,LPC,Ramez Ayoub,18396,35.2,no,no,1.535951896,2.57965403
24013,2021,CPC,Marc Bissonnette,5773,11,no,no,-7.661905374,-22.74033117
24013,2021,NDP,Julienne Soumaoro,3827,7.3,no,no,-2.455181101,-10.52496586
24013,2021,PPC,Vincent Aubé,1386,2.7,no,no,0.017109937,-2.23707293
24013,2021,GPC,Simon Paré-Poupart,1018,1.9,no,no,0.382991759,-0.430529158
24076,2021,BQ,René Villemure,17136,29.5,yes,no,-2.612943691,21.85883273
24076,2021,CPC,Yves Levesque,17053,29.3,no,no,10.63809463,-4.440331167
24076,2021,LPC,Martin Francoeur,16637,28.6,no,no,-5.064048104,-4.02034597
24076,2021,NDP,Adis Simidzija,4680,8.1,no,no,-1.655181101,-9.724965864
24076,2021,PPC,Jean Landry,1115,1.9,no,no,-0.782890063,-3.03707293
24076,2021,GPC,Andrew Holman,754,1.3,no,no,-0.217008241,-1.030529158
24074,2021,LPC,Peter Schiefke,30001,46.5,yes,yes,12.8359519,13.87965403
24074,2021,BQ,Thierry Vadnais-Lapierre,14308,22.2,no,no,-9.912943691,14.55883273
24074,2021,CPC,Karen Cox,10556,16.3,no,no,-2.361905374,-17.44033117
24074,2021,NDP,Niklas Brake,6780,10.5,no,no,0.744818899,-7.324965864
24074,2021,GPC,Cameron Stiff,1631,2.5,no,no,0.982991759,0.169470842
24074,2021,Other,Ginette Destrempes,1288,2,no,no,1.89655192,1.849685131
24077,2021,LPC,Marc Miller,24978,50.5,yes,yes,16.8359519,17.87965403
24077,2021,NDP,Sophie Thiébaut,9241,18.7,no,no,8.944818899,0.875034136
24077,2021,BQ,Soledad Orihuela-Bouchard,6176,12.5,no,no,-19.61294369,4.858832735
24077,2021,CPC,Steve Shanahan,6138,12.4,no,no,-6.261905374,-21.34033117
24077,2021,GPC,Cynthia Charbonneau-Lavictoire,1343,2.7,no,no,1.182991759,0.369470842
24077,2021,PPC,Denise Dubé,1291,2.6,no,no,-0.082890063,-2.33707293
24078,2021,LPC,Annie Koutrakis,25316,49.8,yes,yes,16.1359519,17.17965403
24078,2021,BQ,Rachid Bandou,11811,23.2,no,no,-8.912943691,15.55883273
24078,2021,CPC,Rima El-Helou,6829,13.4,no,no,-5.261905374,-20.34033117
24078,2021,NDP,Vassif Aliev,4731,9.3,no,no,-0.455181101,-8.524965864
24078,2021,PPC,Alejandro Morales-Loaiza,2175,4.3,no,no,1.617109937,-0.63707293
35001,2021,LPC,Mark Holland,28279,56.8,yes,yes,17.52198902,24.17965403
35001,2021,CPC,Arshad Awan,13237,26.6,no,no,-8.287377261,-7.140331167
35001,2021,NDP,Monique Hughes,6988,14,no,no,-3.86518922,-3.824965864
35001,2021,GPC,Leigh Paulseth,1254,2.5,no,no,0.289500071,0.169470842
35002,2021,NDP,Carol Hughes,15895,40.2,yes,yes,22.33481078,22.37503414
35002,2021,CPC,John Sagman,10885,27.5,no,no,-7.387377261,-6.240331167
35002,2021,LPC,Duke Peltier,8888,22.5,no,no,-16.77801098,-10.12034597
35002,2021,PPC,Harry Jaaskelainen,2840,7.2,no,no,1.775151389,2.26292707
35002,2021,GPC,Stephen Zimmermann,726,1.8,no,no,-0.410499929,-0.530529158
35003,2021,LPC,Leah Taylor Roy,20764,45.2,yes,no,5.921989019,12.57965403
35003,2021,CPC,Leona Alleslev,19304,42.1,no,yes,7.212622739,8.359668833
35003,2021,NDP,Janice Hagan,3594,7.8,no,no,-10.06518922,-10.02496586
35003,2021,PPC,Anthony Siskos,1734,3.8,no,no,-1.624848611,-1.13707293
35004,2021,CPC,John Brassard,25234,47.7,yes,yes,12.81262274,13.95966883
35004,2021,LPC,Lisa-Marie Wilson,15292,28.9,no,no,-10.37801098,-3.72034597
35004,2021,NDP,Aleesha Gostkowski,8349,15.8,no,no,-2.06518922,-2.024965864
35004,2021,PPC,Corrado Brancato,4060,7.7,no,no,2.275151389,2.76292707
35005,2021,CPC,Doug Shipley,23555,45.1,yes,yes,10.21262274,11.35966883
35005,2021,LPC,Tanya Saari,16145,30.9,no,no,-8.378010981,-1.72034597
35005,2021,NDP,Sarah Lochhead,8910,17.1,no,no,-0.76518922,-0.724965864
35005,2021,PPC,Chris Webb,3629,6.9,no,no,1.475151389,1.96292707
35006,2021,CPC,Ryan Williams,25479,41.3,yes,no,6.412622739,7.559668833
35006,2021,LPC,Neil Ellis,22542,36.5,no,yes,-2.778010981,3.87965403
35006,2021,NDP,Stephanie Bell,9284,15,no,no,-2.86518922,-2.824965864
35006,2021,PPC,Janine LeClerc,3045,4.9,no,no,-0.524848611,-0.03707293
35006,2021,GPC,Erica Charlton,1350,2.2,no,no,-0.010499929,-0.130529158
35007,2021,LPC,Nathaniel Erskine-Smith,28919,56.6,yes,yes,17.32198902,23.97965403
35007,2021,NDP,Alejandra Ruiz Vargas,11513,22.5,no,no,4.63481078,4.675034136
35007,2021,CPC,Lisa Robinson,7336,14.4,no,no,-20.48737726,-19.34033117
35007,2021,PPC,Radu Rautescu,1613,3.2,no,no,-2.224848611,-1.73707293
35007,2021,GPC,Reuben Anthony DeBoer,1388,2.7,no,no,0.489500071,0.369470842
35008,2021,LPC,Shafqat Ali,16189,47.7,yes,no,8.421989019,15.07965403
35008,2021,CPC,Jagdeep Singh,11026,32.5,no,yes,-2.387377261,-1.240331167
35008,2021,NDP,Jim McDowell,5932,17.5,no,no,-0.36518922,-0.324965864
35009,2021,LPC,Maninder Sidhu,22120,53.5,yes,yes,14.22198902,20.87965403
35009,2021,CPC,Naval Bajaj,11647,28.2,no,no,-6.687377261,-5.540331167
35009,2021,NDP,Gail Bannister-Clarke,6511,15.7,no,no,-2.16518922,-2.124965864
35009,2021,PPC,Manjeet Singh,1073,2.6,no,no,-2.824848611,-2.33707293
35010,2021,LPC,Ruby Sahota,23412,54.3,yes,yes,15.02198902,21.67965403
